Date,Region,Product ID,Product Name,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Average Inventory,Warehouse Capacity,COGS
2025-07-29,South,P01589,Desk, Furniture ,Supplier D,Warehouse 1,Pending,796.0,943.0,5922.74,True,21.0,False,1738.0,5711,89812.19
2025-10-05,East,P07621,Jacket,Clothing,Supplier A,Warehouse 3,Fulfilled,642.0,831.0,2928.53,True,7.0,False,1550.0,8370,51990.2
2025-10-07,West,P03025,Mouse,Electronics,Supplier D,Warehouse 2,Pending,431.0,577.0,15418.07,True,16.0,False,2912.0,7281,13249.08
2025-04-13,South,P09739,General Product,Accessories, Supplier A ,Warehouse 3,Fulfilled,387.0,2722.0,2424.0,True,6.0,False,2519.0,7233,19626.07
2025-02-25,West,P00965,General Product,Accessories,Supplier C,Warehouse 3,Pending,678.0,4814.0,960.92,True,22.0,False,4615.0,6555,66865.65
2025-06-15,West,P01196,Formal Shirt,Clothing,Supplier D,Warehouse 2,Pending,409.0,2637.0,6151.28,True,34.0,False,3321.0,6027,22171.23
2025-07-03,South,P05118,T-Shirt,Clothing,Supplier A,Warehouse 1,Fulfilled,335.0,153.0,4114.1,True,22.0,False,370.0,9362,24721.85
2025-04-16,West,P08864,Desk,Furniture,Supplier D,Warehouse 2,Fulfilled,739.0,1157.0,1841.38,True,7.0,False,1160.0,7165,63542.68
2026-07-04, North ,P03046,Desk,Furniture,Supplier A,warehouse 1,Fulfilled,954.0,401.0,2724.98,True,11.0,False,931.0,8596,68917.89
2025-10-22,East,P00782,Sneakers,Clothing,Supplier C,Warehouse 2,Fulfilled,285.0,3880.0,7216.36,False,20.0,False,5254.0,8191,8295.99
2026-03-10,South,P00931,Conference Table,Furniture,Supplier C,Warehouse 3,Canceled,542.0,1677.0,7288.07,True,6.0,False,3147.0,8019,12423.86
2026-01-15,West,P09758,General Product, Accessories ,Supplier C,Warehouse 3,Pending,683.0,3220.0,1027.32,True,18.0,False,4369.0,6555,58672.72
2025-05-24,South,P03496,Conference Table,Furniture,Supplier B,Warehouse 3,Fulfilled,843.0,599.0,10705.31,True,18.0,True,1910.0,7078,65980.79
2026-02-22,South,P09552,Keyboard,Electronics,Supplier B,Warehouse 3,Fulfilled,707.0,3922.0,8702.82,True,20.0,False,2643.0,7611,39195.96
2025-11-06,South,P08441,Monitor,Electronics,Supplier B,Warehouse 3,Canceled,498.0,5220.0,12235.33,True,12.0,False,3918.0,6110,19869.68
2026-07-07,North,P02978,Keyboard,Electronics,Supplier A,Warehouse 3,Fulfilled,531.0,3302.0,2662.48,True,19.0,False,1927.0,5434,54101.93
2025-11-20,West,P09067,General Product,Accessories,Supplier C,Warehouse 3,Fulfilled,241.0,2882.0,11797.78,True,1.0,False,1881.0,9833,15478.67
2025-03-10,East,P08027,Formal Shirt,Clothing,Supplier B,Warehouse 3,Fulfilled,1090.0,521.0,10614.31,True,2.0,False,1039.0,5564,65128.46
2025-08-14,East,P09023,Formal Shirt,Clothing,Supplier D,warehouse 2,Fulfilled,351.0,659.0,13680.61,False,18.0,False,1044.0,8473,17083.34
2025-08-26,North,P09283,Filing Cabinet,Furniture,Supplier D,Warehouse 2,Fulfilled,695.0,2256.0,6273.82,True,7.0,False,3405.0,8100,60181.06
2025-06-12,South,P04346,Jacket,Clothing,Supplier C,Warehouse 1,Fulfilled,1035.0,781.0,5040.26,True,22.0,False,1268.0,8915,82741.12
2025-07-11,West,P02066,Mouse,Electronics,Supplier B,Warehouse 2,Pending,388.0,5060.0,12157.66,True,19.0,False,5028.0,6084,24748.04
2026-01-31,North,P09191,Office Chair,Furniture,Supplier A,Warehouse 1,Fulfilled,1168.0,321.0,3143.79,True,16.0,False,1034.0,8596,33435.31
2025-09-29,North,P05036,Tablet,Electronics,Supplier C,Warehouse 2,Fulfilled,233.0,1211.0,6652.35,True,20.0,True,689.0,8594,15734.67
2026-05-08,west,P04924,General Product,Accessories,Supplier B,Warehouse 3,Fulfilled,275.0,648.0,1019.95,True,9.0,False,1610.0,7739,30643.79
07-17-2026,North,P05198,Laptop,Electronics,Supplier B,Warehouse 2,Fulfilled,618.0,4091.0,3981.37,True,7.0,False,2976.0,6266,68014.12
2025-05-19,South,P09551,Keyboard,Electronics,Supplier B,Warehouse 3,Pending,405.0,1941.0,3939.38,True,27.0,False,1952.0,5942,19476.28
2025-10-14,East,P08307,General Product,Accessories,Supplier B,Warehouse 3,Fulfilled,132.0,1495.0,9671.63,True,23.0,False,1026.0,5658,3753.06
2026-02-08,North,P00994,General Product,Accessories,Supplier D,Warehouse 3,Fulfilled,557.0,1673.0,7263.81,True,29.0,False,3439.0,7687,31609.73
2026-04-17,South,P02047,T-Shirt,Clothing,Supplier D,Warehouse 1,Pending,1164.0,3704.0,13732.36,True,25.0,False,3501.0,5544,85707.1
2025-10-20,South,P08492,General Product,Accessories,Supplier A,Warehouse 3,fulfilled,476.0,2043.0,1879.3,True,5.0,False,1791.0,7233,15446.19
2025/06/18,East,P08039,Laptop,Electronics,Supplier A,Warehouse 1,Fulfilled,270.0,1714.0,4017.27,True,11.0,False,1901.0,9302,14827.65
2025-03-28,East,P06663,Jacket,Clothing,Supplier C,warehouse 3,Canceled,585.0,3661.0,9907.36,False,31.0,False,3247.0,9793,15625.09
2026-01-04,South,P00904,General Product,Accessories,Supplier B,Warehouse 1,Fulfilled,728.0,594.0,1493.99,True,26.0,False,1808.0,5179,32676.19
2026-07-21,North,P05559,General Product,Accessories,Supplier D,Warehouse 2,Fulfilled,414.0,736.0,13472.55,True,10.0,False,1066.0,6748,14666.52
2025-09-07,East,P02389,Smartphone,Electronics,Supplier A,Warehouse 3, Fulfilled ,254.0,3083.0,989.36,True,13.0,False,2978.0,5746,21235.16
2025-04-04,East,P02939,Mouse,Electronics,Supplier D,warehouse 2,Fulfilled,316.0,3496.0,6843.09,True,22.0,False,3446.0,6195,11970.29
2025-10-31,South,P09948,Monitor,Electronics,Supplier B,warehouse 3,Pending,418.0,1186.0,8365.45,True,9.0,False,2403.0,6883,11408.97
2025-11-16,South,P08351,Laptop,Electronics,Supplier D,Warehouse 3,Canceled,278.0,2409.0,5441.28,True,19.0,False,1953.0,8290,20931.62
2025-06-24,East,P03461,General Product,Accessories,Supplier A,Warehouse 2,Pending,192.0,740.0,4382.05,True,6.0,False,1395.0,6436,8010.14
2025-09-27,North,P00875,Bookshelf,Furniture,Supplier D,Warehouse 1,Fulfilled,775.0,1962.0,12960.88,False,28.0,False,2579.0,9025,33116.5
2026-07-24,West,P07196,Monitor,Electronics,Supplier B,Warehouse 2,Fulfilled,447.0,5492.0,4699.18,True,18.0,False,4355.0,8606,24776.03
2025-09-16,North,P09634,Monitor,Electronics,Supplier B,Warehouse 1,Fulfilled,627.0,4145.0,10976.62,False,24.0,True,4068.0,9768,62589.07
2025-10-21,East,P09772,Laptop,Electronics,Supplier C,Warehouse 1,Fulfilled,550.0,3907.0,2872.08,True,29.0,False,2878.0,9093,51620.83
2025-01-07,South,P09857,General Product,Accessories,Supplier C,Warehouse 1,Fulfilled,1094.0,222.0,6180.0,True,26.0,False,916.0,8977,24465.39
2025-10-15,North,P04017,T-Shirt,Clothing,Supplier A,Warehouse 3,Fulfilled,69.0,2483.0,6991.68,True,25.0,False,2888.0,6475,4170.95
2025-04-19,South,P00664,General Product,Accessories,Supplier A,Warehouse 2,Fulfilled,501.0,707.0,15683.45,True,10.0,False,1821.0,7868,46497.52
2025-05-07,West,P02458,Bookshelf,Furniture,Supplier D,Warehouse 1,Fulfilled,899.0,3263.0,12585.91,True,14.0,False,3523.0,5628,72479.71
2026-05-17,West,P02590,Office Chair,Furniture,Supplier B,Warehouse 3,Fulfilled,924.0,4649.0,5081.29,True,24.0,False,2153.0,9045,100428.63
2026-03-22,South,P09697,General Product,Accessories,Supplier D,Warehouse 2,Fulfilled,202.0,1997.0,9376.03,False,4.0,False,1673.0,5993,8026.94
2025-01-02,South,P08899,Conference Table,Furniture,Supplier A,Warehouse 2,Fulfilled,352.0,847.0,6793.29,True,6.0,False,3053.0,9754,22823.0
2025-08-08,East,P08105,Bookshelf,Furniture,Supplier D,Warehouse 3,Pending,695.0,583.0,16550.23,True,1.0,False,1506.0,8404,30424.9
2025-03-30,West,P09396,Smartphone,Electronics,Supplier B,Warehouse 1,Pending,478.0,399.0,1203.78,True,27.0,False,280.0,8604,21800.57
2025-10-16, North ,P06257,Desk,Furniture,Supplier B,Warehouse 3,Pending,331.0,236.0,10164.72,True,26.0,False,246.0,7865,8104.22
2025-10-22,East,P04559,Jacket,Clothing,Supplier D, Warehouse 2 ,Fulfilled,490.0,3513.0,7713.97,True,19.0,False,1826.0,5131,36220.34
2025-12-12,North,P08303,Office Chair,Furniture,Supplier B,warehouse 1,Canceled,604.0,1181.0,16711.12,True,21.0,False,1009.0,8960,44494.12
2025-02-16,South,P06363,Bookshelf,Furniture,Supplier C,Warehouse 3,Pending,744.0,520.0,7583.49,True,19.0,False,417.0,9268,54844.92
2025-10-30,East,P05944,Mouse,Electronics,Supplier A,Warehouse 3,Fulfilled,957.0,3494.0,4884.07,True,19.0,False,1763.0,5995,62381.63
2026-02-13,North,P05295,Keyboard,Electronics,Supplier D,Warehouse 3,Fulfilled,158.0,307.0,953.48,True,15.0,False,2440.0,7986,18518.76
2025-12-16,West,P05855,General Product,Accessories,Supplier A,warehouse 2,Canceled,1085.0,2817.0,11326.7,True,7.0,False,1657.0,8383,118310.85
2026-01-19,North,P01854,Jacket,Clothing,Supplier D,Warehouse 3,Fulfilled,442.0,548.0,11336.06,True,1.0,False,934.0,6638,40608.22
2026-03-16,East,P02507,General Product,Accessories,Supplier B,Warehouse 1,Fulfilled,480.0,4434.0,4825.91,True,21.0,False,3592.0,8386,37940.14
2025-08-11,South,P07419,Monitor,Electronics,Supplier D,Warehouse 3,Canceled,419.0,2994.0,4913.63,True,20.0,False,2717.0,8290,26203.5
2026-05-27,North,P00756,General Product,Accessories,Supplier A,Warehouse 1,Fulfilled,227.0,3619.0,3580.54,True,13.0,False,3346.0,7363,20475.0
2026-02-06,East,P03583,General Product,Accessories,Supplier A,Warehouse 1,Pending,553.0,2420.0,15355.93,False,18.0,False,4092.0,8399,36794.21
2025-08-28,North,P05291,General Product, Accessories ,Supplier A,Warehouse 1,Canceled,915.0,1177.0,7868.98,True,30.0,False,1908.0,5061,91054.58
2026-05-01,North,P03208,General Product,Accessories,Supplier C,Warehouse 2,Fulfilled,858.0,4331.0,12535.58,True,17.0,False,2841.0,5828,58658.59
2025-11-20,East,P02712,General Product,Accessories,Supplier A,Warehouse 2,Fulfilled,1079.0,2582.0,11109.64,True,4.0,False,3095.0,7833,90376.77
2025-08-26,North,P04622,Tablet,Electronics, Supplier B ,Warehouse 3,Fulfilled,228.0,337.0,8851.76,True,8.0,False,1473.0,6796,21287.41
2025-12-02,West,P07586,Jeans,Clothing,Supplier D,Warehouse 2,Canceled,689.0,4616.0,,False,8.0,False,3117.0,6940,27618.89
2026-02-16,South,P09445,Jacket,Clothing,Supplier A,Warehouse 2,Fulfilled,797.0,1081.0,9267.79,True,9.0,False,1439.0,6044,56400.17
2025-11-15,East,P07502,Formal Shirt,Clothing,Supplier A,Warehouse 1,Fulfilled,274.0,2127.0,7247.43,True,8.0,False,3184.0,5034,31907.49
2025-11-08,east,P08824,General Product,Accessories,Supplier A,Warehouse 2,Pending,766.0,2858.0,7323.82,True,4.0,False,2274.0,7301,89241.9
2026-06-27,South,P03378,Sneakers,Clothing,Supplier A,Warehouse 3,Fulfilled,919.0,1164.0,15301.68,True,9.0,False,2403.0,7157,38815.3
2025-05-19,West,P07725,General Product,Accessories,Supplier A,Warehouse 2,Pending,565.0,4679.0,3615.19,True,24.0,False,3242.0,8556,58649.84
2025-10-16,East,P03545,Laptop,Electronics,Supplier C,Warehouse 1,Fulfilled,377.0,2692.0,10533.68,True,20.0,False,2173.0,6719,29774.82
2025-01-30,South,P06537,General Product,Accessories,supplier b,Warehouse 1,Fulfilled,194.0,3099.0,5354.68,True,23.0,False,1772.0,9741,20781.43
2025-07-01,North,P07728,Office Chair,Furniture,Supplier C,Warehouse 1,pending,146.0,1271.0,11522.85,True,19.0,False,2631.0,8821,10742.92
2026-01-19,,P08812,T-Shirt,Clothing,Supplier D,Warehouse 1,Fulfilled,917.0,2881.0,11174.06,False,16.0,False,2572.0,8141,24567.86
2025-08-05,North,P07135,Sneakers,Clothing,Supplier B,Warehouse 1,Fulfilled,105.0,1303.0,15381.28,True,6.0,False,587.0,5292,8948.92
2026-06-20,North,P04019,Conference Table,Furniture,,Warehouse 1,Pending,348.0,3212.0,10480.04,True,19.0,False,2763.0,7501,34232.62
2026-08-12,East,P00826,Jacket,Clothing,Supplier A,Warehouse 1,Fulfilled,585.0,3887.0,13362.64,True,21.0,False,4183.0,8594,41436.42
2025-12-08,East,P07487,Tablet,Electronics,Supplier A,Warehouse 1,Fulfilled,272.0,899.0,5715.24,True,3.0,False,2193.0,9383,5520.0
2025-05-15,North,P03376,Tablet,Electronics,Supplier A,Warehouse 1,Fulfilled,501.0,2572.0,1428.43,True,8.0,False,3990.0,9811,13019.14
2025-03-06,North,P00586,Desk,Furniture,Supplier C,Warehouse 2,Pending,88.0,3958.0,7273.96,True,13.0,False,3519.0,6806,2242.15
28/02/2026,South,P09016,Tablet,Electronics,Supplier B,Warehouse 1,Pending,427.0,1474.0,9864.95,True,26.0,False,2047.0,5314,48710.74
2025-10-09,West,P09866,Formal Shirt,Clothing,Supplier D,Warehouse 3,Fulfilled,146.0,3685.0,5886.21,True,18.0,False,4448.0,7684,10399.49
2025-01-27,West,P08003,Smartphone,Electronics,Supplier D,Warehouse 1,Fulfilled,876.0,4796.0,8451.01,True,35.0,False,3472.0,6856,83659.16
2025-05-26,West,P02101,Formal Shirt,Clothing, Supplier B ,Warehouse 1,Fulfilled,457.0,744.0,7363.9,True,25.0,False,2169.0,5231,48718.36
2025-05-01,South,P09116,Conference Table,Furniture,Supplier B,Warehouse 3,Fulfilled,261.0,2790.0,12349.17,True,15.0,False,2804.0,5946,16364.21
2025-12-15,North,P04094,Mouse,Electronics,Supplier B,Warehouse 1,Canceled,749.0,2496.0,4915.91,True,28.0,False,3316.0,7243,35986.78
2026-06-15,West,P04429,General Product,Accessories,Supplier B,Warehouse 3,Pending,485.0,2704.0,8846.39,True,26.0,False,2736.0,8288,46405.82
2026-08-09,North,P03749,Conference Table,Furniture,Supplier A,Warehouse 1,Fulfilled,99.0,1102.0,10257.39,True,3.0,False,1586.0,5092,2619.74
2025-12-11,East,P08010,Conference Table,Furniture,Supplier B,Warehouse 2,Fulfilled,828.0,353.0,1757.51,True,24.0,True,,7915,33430.76
2025-11-10,East,P00954,Office Chair,Furniture,Supplier C,Warehouse 2,Fulfilled,468.0,4113.0,3068.41,True,21.0,False,3895.0,5109,22282.11
2026-05-10,East,P05892,Keyboard,Electronics,Supplier A,Warehouse 1,Fulfilled,119.0,3029.0,4930.01,True,23.0,False,3123.0,7074,11797.16
2026-03-17,South,P00805,Keyboard,Electronics,Supplier A,Warehouse 2,Fulfilled,730.0,3457.0,2635.57,True,18.0,False,3111.0,7071,82832.25
2026-07-27,East,P01614,Monitor,Electronics,Supplier A,Warehouse 3,Fulfilled,826.0,760.0,7524.49,True,20.0,False,1921.0,7310,42093.1
2025-11-06,North,P06541,General Product,Accessories,Supplier C,Warehouse 2,Canceled,572.0,224.0,1391.7,True,8.0,False,608.0,6060,41094.13
2026-01-18,North,P09639,Jeans,Clothing,Supplier D,Warehouse 2,Fulfilled,505.0,796.0,13277.51,True,27.0,False,1058.0,6053,46388.03
2025-08-09,East,P02677,General Product,Accessories,Supplier C,Warehouse 2,Fulfilled,316.0,1916.0,5884.51,True,1.0,False,1276.0,6226,21360.61
2025-12-08,South,P06172,General Product,Accessories, Supplier C ,Warehouse 1,Fulfilled,335.0,3943.0,2156.89,True,26.0,False,2018.0,7364,38527.14
2025-11-25,West,P03257,General Product,Accessories,Supplier A,Warehouse 3,Fulfilled,873.0,3781.0,6194.98,True,12.0,False,2585.0,7209,20295.22
2026-07-11,East,P08229,Bookshelf,Furniture,Supplier D,Warehouse 1,Fulfilled,576.0,3097.0,10034.76,True,20.0,True,1302.0,8444,34689.44
2025-07-30,North,P02531,T-Shirt,Clothing,Supplier A,Warehouse 3,Fulfilled,795.0,1304.0,1709.06,True,5.0,False,1655.0,6427,45039.36
2025-01-08,West,P06240,Formal Shirt,Clothing, Supplier B ,Warehouse 3,Fulfilled,485.0,4544.0,8918.0,True,10.0,False,3434.0,6287,36183.92
2025-02-03,West,P06651,Sneakers,Clothing,Supplier D,Warehouse 1,fulfilled,729.0,1238.0,4431.72,True,4.0,False,2208.0,7028,85773.15
2026-05-28,West,P06371,Conference Table,Furniture,supplier d,Warehouse 3,Fulfilled,194.0,2522.0,14214.81,True,30.0,False,2088.0,7788,23275.32
2026-03-20,West,P07426,Smartphone,Electronics,Supplier D,Warehouse 2,Fulfilled,490.0,5263.0,9617.94,True,28.0,False,3818.0,5741,45743.49
2025-10-01,North,P05061,General Product,Accessories,Supplier B,Warehouse 1,Fulfilled,411.0,3473.0,8570.57,True,24.0,False,4144.0,8524,46597.5
2025-09-10,North,P01595,T-Shirt,Clothing,Supplier A,Warehouse 3,Pending,166.0,4651.0,,True,27.0,False,2076.0,8286,10385.16
2025-02-20,East,P01889,Laptop,Electronics,Supplier B,Warehouse 3,Pending,621.0,3887.0,14574.55,True,1.0,False,3646.0,9270,15875.91
2026-08-23,East,P07169,General Product,Accessories,Supplier D,Warehouse 2,Fulfilled,754.0,2774.0,825.31,True,24.0,False,1806.0,6656,37472.05
2025-08-01,East,P02173,Monitor,Electronics,Supplier C,Warehouse 2,Pending,484.0,3728.0,12200.43,True,29.0,False,3926.0,8820,15280.28
2025-08-26,North,P09038,General Product,Accessories,Supplier C,Warehouse 2,Fulfilled,466.0,1436.0,15079.08,True,25.0,False,3555.0,9948,46408.15
2025-03-22,South,P09450,Tablet,Electronics,Supplier C,Warehouse 3,Canceled,630.0,1554.0,9559.31,True,8.0,False,1266.0,7895,29568.43
2025-06-28,East,P05661,Tablet,Electronics,Supplier B,Warehouse 2,Fulfilled,173.0,3557.0,10873.98,True,23.0,False,3138.0,5616,18294.19
2026-08-27,South,P01347,Tablet,Electronics,Supplier B,Warehouse 1,Fulfilled,630.0,165.0,8590.23,True,4.0,False,379.0,5740,20730.05
2025-05-26,South,P05488,General Product,Accessories,Supplier A,Warehouse 2,Fulfilled,504.0,5200.0,4476.11,True,24.0,False,3226.0,9789,57999.26
2025-03-23,North,P07684,Smartphone,Electronics,Supplier B,Warehouse 2,Fulfilled,980.0,2583.0,16360.88,True,1.0,False,3224.0,9424,76565.27
2026-03-27, North ,P04560,Keyboard,Electronics,Supplier A,Warehouse 3,Fulfilled,692.0,1122.0,5234.68,True,13.0,False,914.0,5188,24479.13
2026-05-30,West,P09525,Desk,Furniture,Supplier C,warehouse 2,Fulfilled,673.0,2134.0,6704.18,True,7.0,False,1485.0,9970,52147.64
2025-03-16,West,P08108,T-Shirt,Clothing,Supplier B,Warehouse 3,Fulfilled,103.0,3462.0,3737.42,True,17.0,False,1931.0,8403,10038.01
2025-07-08,West,P05007,Desk,Furniture,Supplier B,Warehouse 1,Pending,1015.0,5100.0,1813.08,True,3.0,False,4793.0,8155,28441.63
2026-04-07,West,P06559,Laptop,Electronics,Supplier B,Warehouse 3,Pending,49.0,1751.0,15811.64,True,6.0,False,1969.0,9268,1702.05
2025-12-21,East,P05275,Mouse,Electronics,Supplier C,Warehouse 1,Fulfilled,338.0,2303.0,10000.01,True,16.0,False,2523.0,6719,27500.57
2025-09-10,West,P00010,Tablet,Electronics,,Warehouse 2,Fulfilled,1043.0,2421.0,14315.78,True,1.0,False,1706.0,6781,104139.59
2025-06-04,West,P07033,Desk,Furniture,Supplier B,Warehouse 2,Pending,710.0,2092.0,8822.06,True,22.0,False,2598.0,9887,37993.31
2025-11-11,North,P07811,Keyboard,Electronics,Supplier D,Warehouse 2,Fulfilled,237.0,1090.0,9431.62,True,3.0,False,2038.0,7961,19363.85
2026-04-21,West,P09291,General Product,Accessories,Supplier B,Warehouse 3,Canceled,697.0,2174.0,13745.18,True,20.0,False,1833.0,6347,57596.77
2026-05-07,East,P09741,Office Chair,Furniture,Supplier C,Warehouse 3,Pending,947.0,4468.0,4592.23,True,6.0,True,4909.0,8800,39621.87
2025-04-03,East,P03958,General Product,Accessories,Supplier D,Warehouse 2,Fulfilled,363.0,4570.0,874.13,True,30.0,False,2759.0,6655,35289.02
2025-07-18,West,P08601,Mouse,Electronics,Supplier A,Warehouse 2,Fulfilled,210.0,3990.0,10051.46,True,29.0,False,3229.0,6566,9063.64
2026-03-01,South,P02346,Jeans,Clothing,Supplier A,Warehouse 1,Fulfilled,242.0,4951.0,1200.26,True,11.0,False,3335.0,8875,26239.43
2026-05-12,East,P09898,Tablet,Electronics,Supplier D,Warehouse 3,Fulfilled,661.0,1501.0,17601.39,True,32.0,False,2760.0,6117,51089.45
2025-04-03,South,P01484,Office Chair,Furniture,Supplier A,Warehouse 3,pending,451.0,277.0,2468.21,True,24.0,False,258.0,9044,20273.28
2025-02-27,West,P06809,Laptop,Electronics,Supplier A,Warehouse 3,Canceled,590.0,426.0,10994.46,True,23.0,False,1576.0,5025,27480.95
2026-04-15,West,P07238,Bookshelf,Furniture,Supplier B,Warehouse 1,Pending,965.0,4043.0,2116.72,True,3.0,False,3960.0,8155,64686.64
2025-03-18,North,P02178,Sneakers, Clothing ,Supplier D, Warehouse 3 ,Fulfilled,478.0,3389.0,1361.77,True,10.0,False,3741.0,7059,43593.04
2025-06-02,North,P01219,Sneakers,Clothing,Supplier D,Warehouse 3,Fulfilled,729.0,4198.0,1585.05,True,12.0,False,4499.0,7059,22633.6
2026-04-17,West,P09859,Jacket,Clothing,Supplier A,Warehouse 1,Pending,296.0,4203.0,12899.36,True,14.0,False,4141.0,9805,23220.27
2025-01-08,North,P03054,T-Shirt,Clothing,supplier d,Warehouse 1,Fulfilled,566.0,5826.0,6646.85,True,25.0,False,2790.0,7179,47488.89
2025-03-08,West,P02134,Sneakers, Clothing ,Supplier C,Warehouse 3,Fulfilled,526.0,3736.0,9255.24,False,17.0,False,2036.0,7889,27061.95
2026-07-01,West,P02828,Filing Cabinet,Furniture,Supplier C,Warehouse 1,Fulfilled,716.0,1464.0,12997.47,True,25.0,False,1398.0,6041,68336.47
2026-06-05,West,P00498,Desk,Furniture,Supplier A,Warehouse 1,Fulfilled,378.0,3698.0,4066.58,True,29.0,False,3948.0,6859,38901.87
2025-09-17,North,P07072,Tablet,Electronics,Supplier B,Warehouse 2,Fulfilled,94.0,2854.0,13223.64,True,33.0,False,1697.0,7563,6000.98
2025-11-26,East,P08926,Desk,Furniture,Supplier C,Warehouse 2,Fulfilled,182.0,1069.0,3950.55,True,8.0,False,629.0,5027,10553.47
2025-02-12,East,P05466,Filing Cabinet,Furniture,Supplier B,Warehouse 1,Fulfilled,228.0,715.0,4705.75,True,20.0,False,946.0,8552,23712.84
2026-08-31,South,P00703,Formal Shirt,Clothing,Supplier A,Warehouse 3,Pending,848.0,3073.0,8019.69,True,18.0,False,2502.0,5941,48598.25
2025-01-18,North,P08112,General Product,Accessories,Supplier A,Warehouse 1,Canceled,787.0,1272.0,6131.94,True,30.0,False,1651.0,5061,29176.43
2025-03-26,West,P00651,Laptop,Electronics,Supplier C,Warehouse 2,Fulfilled,473.0,1176.0,13420.23,True,7.0,False,1204.0,5172,31098.41
2025-07-25,north,P07363,Mouse,Electronics,Supplier B,Warehouse 2,Fulfilled,503.0,4231.0,9557.96,True,27.0,False,4145.0,6164,54057.16
2025-05-14,South,P08640,Office Chair,Furniture,Supplier D,Warehouse 1,Pending,795.0,3153.0,5293.02,True,18.0,False,3939.0,7827,27601.48
2025-04-25,South,P00500,Desk,Furniture,Supplier A,Warehouse 3,fulfilled,317.0,1496.0,7693.07,True,22.0,False,1871.0,8161,20586.21
